id;charaName;unitName;rarity;weapon;element;hp;mp;atk;def;crit;swordSkills;battleSkills;specialSkills;upgradedStats
16040;Kirito;[Keeper of the Iron Sword];6;Sword;Void;13903;275;4473;2649;3279;SS1: Vorpal Strike|SS2: Vertical Arc|SS3: Ingrained Strike;BS1: Damage Up (vs. Non-elem.)|BS2: MP & Atk. +15%|BS3: LS: Non-elem. Characters' Attack +5% every 10 combos (max.: +20%);Sword Lv5|Combo Time Lv3|Combo Damage Lv2|Skill Damage Lv2|Cancel Darkness Lv1|Sls Enhance Lv4|Enhance Ss 3 1 Lv2|Assist Effect Lv10;
16042;Eugeo;[Blue Rose Beside the Hero];6;Sword;Water;14143;275;4485;2610;3240;SS1: Vorpal Strike|SS2: Vertical Arc|SS3: Blue Rose Oath;BS1: Crit. Damage +10% (vs. Fire)|BS2: MP & Atk. +15%|BS3: LS: Party members' Attack +4% every 10 combos (max.: +20%);Sword Lv5|Skill Damage Lv2|Combo Time Lv3|Combo Damage Lv2|Sls Enhance Lv4|Assist Effect Lv10|Cancel Slow Lv1;
22001;Strea;;2;Sword;Void;6518;138;1516;1205;1392;SS1: Rage Spike|SS2: Vertical Square|SS3: Atk. +3%;BS1: MP +3%;;
22002;Sachi;;2;Sword;Void;6165;138;1524;1267;1471;SS1: Rage Spike|SS2: Sharp Nail|SS3: HP +3%;BS1: MP +3%;;
23001;Strea;[Uninhibited Fairy];3;Sword;Earth;9199;175;2049;1654;1868;SS1: Rage Spike|SS2: Sharp Nail|SS3: Vertical Square;BS1: Atk. +3%|BS2: MP +6%;;
23002;Sachi;[Sword & Shield];3;Sword;Void;8847;175;2102;1681;2027;SS1: Rage Spike|SS2: Sharp Nail|SS3: Storm Slash;BS1: HP +3%|BS2: MP +6%;;
24001;Leafa;[Storm Mage];4;Sword;Wind;11587;208;2810;2247;2607;SS1: Vorpal Strike|SS2: Storm Slash|SS3: Fenrir Cyclone;BS1: Atk. +3%|BS2: HP +6%|BS3: MP +10%;Sword Lv10|Enhance Ss 3 1 Lv2|Combo Time Lv1|Bs Lv2;hp: 0|mp: 0|atk: 0|def: 0|crit: 0
24002;Yuuki;[Zekken];4;Sword;Dark;11414;218;2893;2214;2542;SS1: Vorpal Strike|SS2: Vertical Square|SS3: Mother's Rosario;BS1: HP +3%|BS2: MP +6%|BS3: Atk. +10%;Sword Lv10|Skill Damage Lv2|Enhance Ss 3 1 Lv1|Combo Time Lv1|Slot Skill Icon Skill Defense Lv2|Bs Lv2;hp: 12104|mp: 218|atk: 3067|def: 2346|crit: 2694
24003;Strea;[Mhcp-002];4;Sword;Void;11819;218;2738;2202;2515;SS1: Vorpal Strike|SS2: Vertical Square|SS3: Calamity Drive;BS1: Atk. +3%|BS2: MP +6%|BS3: HP +10%;Sword Lv10|Enhance Ss 3 1 Lv1|Combo Time Lv1|Bs Lv1;hp: 12534|mp: 218|atk: 2903|def: 2334|crit: 2666
24004;Rain;[Multi-wielder];4;Sword;Earth;11529;218;2837;2236;2672;SS1: Vorpal Strike|SS2: Storm Slash|SS3: Thousand Rain;BS1: Atk. +3%|BS2: Def +6%|BS3: MP +10%;Sword Lv10|Enhance Ss 3 1 Lv1|Combo Time Lv1;hp: 12226|mp: 218|atk: 3008|def: 2370|crit: 2832
24005;Yuuki;【絶風】;4;Sword;Wind;9849;228;3119;1999;2614;SS1: Vorpal Strike|SS2: Sharp Nail|SS3: Gusty Raid;BS1: Crit. +3%|BS2: MP +6%|BS3: Atk +12%;Sword Lv10|Bs Lv1|Combo Time Lv1|Combo Damage Lv2|Bs Lv2|Enhance Ss 3 1 Lv1;hp: 0|mp: 0|atk: 0|def: 0|crit: 0
24006;Rain;【めぐる奔流】;4;Sword;Water;12225;226;3315;2101;2581;SS1: Vorpal Strike|SS2: Vertical Square|SS3: Aqua Torrent;BS1: Crit. Damage +10% (vs. Fire)|BS2: HP +10%|BS3: Atk +12%;Sword Lv5|Combo Time Lv1|Bs Lv1|Enhance Ss 3 1 Lv1;
24009;Yuuki;【神樹の恵み】;4;Sword;Earth;13326;211;3003;2258;2596;SS1: Vorpal Strike|SS2: Vertical Square|SS3: Muddy Blast;BS1: HP +3%|BS2: MP +10%|BS3: Atk +12%;Sword Lv10|Bs Lv1;
24010;Yuuki;【煌星の剣豪】;4;Sword;Holy;9965;229;3290;2479;2552;SS1: Rage Spike|SS2: Vertical Square|SS3: Starry Sky;BS1: 闇属性からの被ダメージ減少|BS2: Crit. +10%|BS3: Atk +12%;Sword Lv5|Enhance Ss 3 1 Lv1|Combo Time Lv1;
24011;Strea;【聖夜の奔放剣士】;4;Sword;Holy;13058;230;3076;2135;2588;SS1: Vorpal Strike|SS2: Vertical Square|SS3: Smash Cracker;BS1: 闇属性からの被ダメージ減少|BS2: HP +10%|BS3: Atk +12%;;
24012;Sachi;[Happy Memories];4;Sword;Holy;11446;183;2423;2125;2093;SS1: Vorpal Strike|SS2: Sharp Nail|SS3: Slash Wave;BS1: Def +3%|BS2: MP +6%|BS3: HP +10%;Sword Lv5|Enhance Ss 3 1 Lv1|Combo Time Lv1|Mp Recovery Parry Lv1|Bs Lv2;hp: 13278|mp: 211|atk: 2815|def: 2470|crit: 2429
24013;Yuuki;【祝宴の神楽】;4;Sword;Holy;13094;224;3286;2112;2544;SS1: Vorpal Strike|SS2: Vertical Square|SS3: Kocho Ranbu;BS1: Crit. Damage +10% (vs. Dark)|BS2: HP +10%|BS3: Atk +12%;;
24014;Leafa;[Unfulfilled Wish];4;Sword;Fire;9617;221;3284;2463;2927;SS1: Vorpal Strike|SS2: Vertical Square|SS3: Radiant Heart;BS1: MP Recovery (vs. Wind)|BS2: Crit. +10%|BS3: Atk +12%;Sword Lv5|Skill Damage Lv2|Bs Lv2|Combo Time Lv1|Enhance Ss 3 1 Lv2;hp: 10199|mp: 221|atk: 3481|def: 2610|crit: 3103
24015;Yuuki;[Swordmaster];4;Sword;Dark;10660;221;3382;2202;2607;SS1: Vorpal Strike|SS2: Sharp Nail|SS3: Air Violet;BS1: Crit. Damage +10% (vs. Holy)|BS2: Switch Skill Damage Up (vs. Holy.)|BS3: Atk +12%;Sword Lv10|Combo Time Lv1|Skill Damage Lv2|Mp Recovery Parry Lv1|Slot Skill Icon2 Job 1 Lv5;
24016;Leafa;[Nightwear];4;Sword;Wind;12109;208;2654;2243;2424;SS1: Rage Spike|SS2: Sharp Nail|SS3: Sylphy Thrust;BS1: HP +3%|BS2: MP +6%|BS3: Atk. +10%;;hp: 12841|mp: 208|atk: 2813|def: 2378|crit: 2569
24017;Yuuki;[Nightwear];4;Sword;Dark;10081;226;2738;2258;2622;SS1: Vorpal Strike|SS2: Sharp Nail|SS3: Spinning Force;BS1: Crit. +3%|BS2: MP +6%|BS3: Atk. +10%;;
24018;Leafa;[Void Runner];4;Sword;Dark;10660;205;3512;1910;2868;SS1: Vorpal Strike|SS2: Sharp Nail|SS3: Void Flash;BS1: Crit. Damage +10% (vs. Holy)|BS2: Combo Window Up|BS3: MP +12%;Sword Lv5|Skill Damage Lv2|Combo Damage Lv2;
24019;Alice;[Integrity Knight];4;Sword;Earth;9617;245;3334;1977;2919;SS1: Vorpal Strike|SS2: Sharp Nail|SS3: Fragrant Olive Sword;BS1: Crit. Damage +10% (vs. Water)|BS2: 30+ Combo: Attack +6%|BS3: MP & Atk. +6%;Sword Lv5|Bs Lv1|Enhance Ss 3 1 Lv1|Combo Time Lv2|Combo Damage Lv2;hp: 10199|mp: 245|atk: 3535|def: 2096|crit: 3095
24024;Suguha;[Faroff Fencer];4;Sword;Void;11598;223;3520;2267;2984;SS1: Vorpal Strike|SS2: Sharp Nail|SS3: Zan-Shin;BS1: Damage Up (vs. Non-elem.)|BS2: MP +12%|BS3: Atk +15%;Sword Lv5|Skill Damage Lv2|Combo Time Lv2;
24025;Yuna;[Ar Idol];4;Sword;Void;11819;208;2719;2157;2612;SS1: Rage Spike|SS2: Sharp Nail|SS3: Ordinal Scale;BS1: HP +3%|BS2: MP +6%|BS3: Atk +12%;Sword Lv5|Bs Lv1;
24026;Leafa;【絆の剣】;4;Sword;Void;13789;218;3230;2595;2489;SS1: Vorpal Strike|SS2: Storm Slash|SS3: Deadly Sins;BS1: Damage Up (vs. Non-elem.)|BS2: Atk +12%;Sword Lv5|Slot Skill Icon Skill Defense Lv2|Battle Healing Hp Lv1|Slot Skill Icon Connect Damage Lv2;
24027;Yui;[Angel Cheer];4;Sword;Holy;12746;221;3293;2006;3023;SS1: Vorpal Strike|SS2: Vertical Square|SS3: Bravery Slash;BS1: Increases Enhancement Effects|BS2: MP +10%|BS3: Atk +12%;Sword Lv5|Skill Damage Lv2|Bs Lv1|Enhance Ss 3 1 Lv1;
24028;Leafa;[Sparkling Teen Idol];4;Sword;Holy;13094;219;3357;1999;2424;SS1: Vorpal Strike|SS2: Sharp Nail|SS3: Adorably Amorous;BS1: Crit. Damage +10% (vs. Dark)|BS2: MP +10%|BS3: Atk +12%;Sword Lv5|Skill Damage Lv2;
24029;Asuna;[Lightning Dance];4;Sword;Holy;10892;228;3343;2112;2632;SS1: Rage Spike|SS2: Vertical Square|SS3: Midnight Prism;BS1: MP +10%|BS2: Auto-Recovery (Standby)|BS3: Atk +12%;Sword Lv5|Skill Damage Lv2|Combo Time Lv2|Enhance Ss 3 1 Lv1|Battle Healing Hp Lv1|Bs Lv1|Bs Lv1;hp: 11550|mp: 228|atk: 3544|def: 2239|crit: 2791
24030;Strea;[Sakura Romance];4;Sword;Earth;14507;211;3175;2427;2450;SS1: Vorpal Strike|SS2: Sharp Nail|SS3: Spring Bloom;BS1: MP Recovery on Attack Weak Points|BS2: Damage received -30% (HP Below 50%)|BS3: Atk +12%;Sword Lv5|Skill Damage Lv2|Bs Lv2|Enhance Ss 3 1 Lv1|Combo Time Lv2|Combo Damage Lv2;hp: 15385|mp: 211|atk: 3365|def: 2573|crit: 2597
24031;Rain;[Parlor Maid];4;Sword;Wind;10289;221;3433;1995;3039;SS1: Vorpal Strike|SS2: Sharp Nail|SS3: Assassination Sword;BS1: Crit. Damage +10% (vs. Earth)|BS2: Combo Window Up|BS3: MP & Atk. +6%;Sword Lv5|Skill Damage Lv2|Bs Lv1|Enhance Ss 3 1 Lv1|Enemy Kill Recovery Lv1;hp: 10912|mp: 221|atk: 3639|def: 2115|crit: 3221
24033;Argo;[Early Spring Dance];4;Sword;Wind;11877;227;3334;2187;2737;SS1: Vorpal Strike|SS2: Vertical Square|SS3: Stormy Bloom;BS1: MP Recovery (vs. Earth)|BS2: MP +10%|BS3: Atk +12%;Sword Lv5|Skill Damage Lv2|Bs Lv1|Combo Time Lv1|Enhance Ss 3 1 Lv2;hp: 12595|mp: 227|atk: 3535|def: 2318|crit: 2901
24034;Suguha;[Summer Girl];4;Sword;Water;13985;224;3371;1910;2489;SS1: Vorpal Strike|SS2: Sharp Nail|SS3: Aqua Fountain;BS1: Attack +6% & MP Recovery Up (HP Above 80%)|BS2: Combo Window Up|BS3: MP & Atk. +6%;Sword Lv5|Skill Damage Lv2|Bs Lv2|Enhance Ss 3 1 Lv1|Combo Damage Lv2|Bs Lv1;hp: 14832|mp: 224|atk: 3573|def: 2025|crit: 2639
24035;Alice;[Fragrant Olive In June];4;Sword;Holy;10219;223;3588;1993;3028;SS1: Vorpal Strike|SS2: Storm Slash|SS3: Holy Carpet of Fragrant Olive;BS1: Crit. Damage +10% (vs. Dark)|BS2: MP +12%|BS3: Atk +15%;Sword Lv5|Skill Damage Lv2|Bs Lv1|Combo Time Lv1|Dark Resistance Lv2|Bs Lv1;hp: 10838|mp: 223|atk: 3803|def: 2113|crit: 3211
24036;Leafa;[The Kiss];4;Sword;Holy;9930;230;3433;1898;3315;SS1: Vorpal Strike|SS2: Vertical Square|SS3: Unrequited Love;BS1: Crit. Damage +10% (vs. Dark)|BS2: MP +12%|BS3: Atk +15%;Sword Lv5|Skill Damage Lv2|Combo Time Lv1|Dark Resistance Lv2;
24037;Leafa;[Rainy Season Enjoyment];4;Sword;Water;14137;215;3230;2315;2489;SS1: Vorpal Strike|SS2: Sharp Nail|SS3: Hydrangea;;;
24038;Leafa;[Aries];4;Sword;Fire;10289;221;3433;1995;3039;SS1: Vorpal Strike|SS2: Vertical Square|SS3: Aries Barrage;BS1: Crit. Damage +10% (vs. Wind)|BS2: MP +10%|BS3: Atk +12%;Sword Lv5|Skill Damage Lv2|Combo Time Lv1;
24039;Yui;[All Aboard];4;Sword;Void;10417;228;3402;1914;3000;SS1: Vorpal Strike|SS2: Sharp Nail|SS3: Runaway Train;BS1: No Data;Sword Lv5|Skill Damage Lv2|Emergency Hp Mp Lv2;
24040;Lisbeth;[Good Street Vendor];4;Sword;Wind;13696;216;3413;2487;2455;SS1: Rage Spike|SS2: Sharp Nail|SS3: Windmill Thrust;;;
24041;Yuna;[Tropical Db];4;Sword;Earth;11935;226;3450;2202;2882;SS1: Vorpal Strike|SS2: Sharp Nail|SS3: Tropical Rocket;BS1: Crit. Damage +10% (vs. Water)|BS2: MP +10%|BS3: Atk +12%;Sword Lv5|Skill Damage Lv2|Enhance Ss 3 1 Lv1|Combo Time Lv1;
24042;Alice;[Golden Knight];4;Sword;Earth;13789;221;3315;2224;2476;SS1: Vorpal Strike|SS2: Sharp Nail|SS3: Fragment Olive Penetration;BS1: Crit. Damage +10% (vs. Water)|BS2: MP +10%|BS3: Atk +12%;Sword Lv5|Skill Damage Lv2|Enhance Ss 3 1 Lv1|Combo Time Lv2|Bs Lv1;hp: 14623|mp: 221|atk: 3513|def: 2358|crit: 2624
24043;Leafa;[Radiant First Mate];4;Sword;Water;13256;216;3388;2250;2711;SS1: Vorpal Strike|SS2: Vertical Square|SS3: Barrel Rush;BS1: Crit. Damage +10% (vs. Fire)|BS2: Combo Window Up|BS3: MP & Atk. +10%;Sword Lv5|Skill Damage Lv1|Emergency Mp Lv1;
24044;Alice;[Summer Princess];4;Sword;Fire;11911;239;3281;1966;3115;SS1: Vorpal Strike|SS2: Storm Slash|SS3: Blaze Slash;BS1: Crit. Damage +10% (vs. Wind)|BS2: MP +12%|BS3: Atk +15%;Sword Lv5|Skill Damage Lv2|Combo Time Lv1;
24046;Yui;[True Heart];4;Sword;Void;10197;228;3528;1977;2607;SS1: Vorpal Strike|SS2: Sharp Nail|SS3: Object Eraser;BS1: Damage Up (vs. Non-elem.)|BS2: MP +10%|BS3: Atk +12%;Sword Lv5|Skill Damage Lv2|Enhance Ss 3 1 Lv1|Combo Time Lv1;
24048;Leafa;[Splash In Dirndl];4;Sword;Water;12630;208;3202;2157;2450;SS1: Vorpal Strike|SS2: Sharp Nail|SS3: Raise Your Glass;BS1: Crit. Damage +10% (vs. Fire)|BS2: MP +10%|BS3: Atk. +10%;Sword Lv5|Skill Damage Lv2|Enhance Ss 3 1 Lv1|Combo Time Lv1|Combo Damage Lv1;hp: 13773|mp: 218|atk: 3491|def: 2351|crit: 2668
24049;Yuuki;[Tied Together];4;Sword;Dark;10926;229;3315;2184;3206;SS1: Vorpal Strike|SS2: Sharp Nail|SS3: Stand With You;BS1: Crit. Damage +10% (vs. Non-elem.)|BS2: MP +10%|BS3: Atk. +10%;Sword Lv5|Skill Damage Lv2|Enhance Ss 3 1 Lv1|Combo Time Lv1|Combo Damage Lv1;hp: 11916|mp: 240|atk: 3614|def: 2381|crit: 3491
24050;Alice;[A Lone Flower];4;Sword;Fire;10753;226;3262;2105;2593;SS1: Vorpal Strike|SS2: Sharp Nail|SS3: GracefulThan Blossoms;BS1: Crit. Damage +10% (vs. Wind)|BS2: MP +10%|BS3: Atk. +10%;Sword Lv5|Skill Damage Lv1|Combo Time Lv3|Combo Damage Lv2|Enhance Ss 3 1 Lv1;hp: 11726|mp: 237|atk: 3556|def: 2295|crit: 2824
24051;Suguha;[Caught My Eye];4;Sword;Water;10660;227;3136;2240;2632;SS1: Vorpal Strike|SS2: Sharp Nail|SS3: Surge of Whale;BS1: Crit. Damage +10% (vs. Fire)|BS2: MP +10%|BS3: Atk. +10%;Sword Lv5|Skill Damage Lv1|Combo Time Lv2|Combo Damage Lv1|Enhance Ss 3 1 Lv1;hp: 11625|mp: 238|atk: 3417|def: 2442|crit: 2866
25001;Leafa;[The Blade - Facing the Feelings];5;Sword;Wind;12626;239;3658;2450;2839;SS1: Vorpal Strike|SS2: Storm Slash|SS3: Sylphide Sky;BS1: Crit. Damage +10% (vs. Earth)|BS2: MP & Atk. +15%|BS3: P-Members' Attack +6% (P-Leader);Sword Lv5|Skill Damage Lv2|Combo Time Lv2|Emergency Hp Mp Lv2|Sls Enhance Lv4|Enhance Ss 3 1 Lv1;hp: 12989|mp: 239|atk: 3826|def: 2516|crit: 2919
25002;Yuuki;[Wish Granter];5;Sword;Dark;12699;242;3639;2437;3008;SS1: Vorpal Strike|SS2: Vertical Square|SS3: Make a Mark;BS1: Crit. Damage +10% (vs. Non-elem.)|BS2: MP & Atk. +15%|BS3: P-Members' Attack +6% (P-Leader);Sword Lv5|Skill Damage Lv2|Combo Time Lv2|Emergency Hp Mp Lv2;
25004;Alice;[Fragrant Olive Integrity Knight];5;Sword;Earth;11371;232;3694;2694;2952;SS1: Vorpal Strike|SS2: Storm Slash|SS3: Fragment Olive Penetration;BS1: Crit. Damage +10% (vs. Water)|BS2: MP & Atk. +15%|BS3: P-Members' Attack +6% (P-Leader);Sword Lv5|Skill Damage Lv2|Combo Time Lv2|Emergency Hp Mp Lv2;
25005;Alice;[Pumpkin Knight];5;Sword;Dark;12320;237;3749;2499;2866;SS1: Vorpal Strike|SS2: Sharp Nail|SS3: Knight's Costume;BS1: Crit. Damage +10% (vs. Non-elem.)|BS2: MP & Atk. +15%|BS3: P-Members' Attack +6% (P-Leader);Sword Lv5|Skill Damage Lv2|Combo Time Lv3|Holy Resistance Lv2;
25006;Leafa;[Flush of Youth];5;Sword;Wind;13331;237;3639;2486;2824;SS1: Vorpal Strike|SS2: Sharp Nail|SS3: Tornado Skewer;BS1: Crit. Damage +10% (vs. Earth)|BS2: MP & Atk. +15%|BS3: P-Members' Attack +6% (P-Leader);Sword Lv5|Skill Damage Lv2|Combo Time Lv2|Emergency Hp Lv2;
25007;Leafa;[Beauty In Secluded Hot Springs];5;Sword;Water;12889;235;3676;2400;2895;SS1: Vorpal Strike|SS2: Vertical Square|SS3: Watch Your Step;BS1: Crit. Damage +10% (vs. Fire)|BS2: MP & Atk. +15%|BS3: P-Members' Attack +6% (P-Leader);Sword Lv5|Skill Damage Lv2|Combo Time Lv2|Earth Resistance Lv2;
25008;Alice;[Excitement On Christmas Eve];5;Sword;Holy;12573;237;3731;2511;2866;SS1: Vorpal Strike|SS2: Sharp Nail|SS3: Holy Light Fragrant Olive;BS1: Crit. Damage +10% (vs. Dark)|BS2: MP & Atk. +15%|BS3: P-Members' Attack +6% (P-Leader);Sword Lv5|Skill Damage Lv2|Combo Time Lv2|Combo Damage Lv2|Emergency Hp Mp Lv2;
25009;Yuuki;[Christmas Miracle];5;Sword;Holy;12510;245;3752;2229;2839;SS1: Vorpal Strike|SS2: Sharp Nail|SS3: Precious Present;BS1: Crit. Damage +10% (vs. Dark)|BS2: MP & Atk. +15%|BS3: P-Members' Attack +6% (P-Leader);Sword Lv5|Skill Damage Lv2|Combo Time Lv2|Combo Damage Lv2|Emergency Hp Mp Lv2;
25010;Alice;[Ring the Bell];5;Sword;Wind;12320;250;3749;2253;2781;SS1: Vorpal Strike|SS2: Vertical Square|SS3: Fresh Paeonia;;;
25011;Suguha;[Gorgeous Priestess Costume];5;Sword;Earth;12699;248;3731;2450;2738;SS1: Vorpal Strike|SS2: Storm Slash|SS3: Divine Bell Dance;BS1: Crit. Damage +10% (vs. Water)|BS2: MP & Atk. +15%|BS3: P-Members' Attack +6% (P-Leader);Sword Lv5|Combo Time Lv2|Combo Damage Lv2|Emergency Hp Mp Lv2;
25012;Yuuki;[The Bunny Ace];5;Sword;Fire;12510;245;3713;2450;2753;SS1: Vorpal Strike|SS2: Sharp Nail|SS3: Ace Tower;;;
25013;Yuuki;[Innocent Chocolatier];5;Sword;Water;12257;250;3731;2486;2909;SS1: Vorpal Strike|SS2: Sharp Nail|SS3: Screw Love Drive;BS1: Crit. Damage +10% (vs. Fire)|BS2: MP & Atk. +15%|BS3: P-Members' Attack +6% (P-Leader);Sword Lv5|Combo Time Lv2|Combo Damage Lv2|Emergency Hp Mp Lv2;
25016;Yuuki;[New Year's Breeze];5;Sword;Wind;12573;250;3701;2482;2980;SS1: Vorpal Strike|SS2: Vertical Square|SS3: Blooming Sword Dance;;;
25019;Alice;[Bashful Tanuki Girl];5;Sword;Wind;11347;247;3646;2572;3150;SS1: Vorpal Strike|SS2: Sharp Nail|SS3: Fragrant Olive Wind Dance;;;
25020;Silica;[Angel Tone];5;Sword;Water;11751;245;3745;2523;2952;SS1: Vorpal Strike|SS2: Storm Slash|SS3: Harmonious Bubbles;BS1: Crit. Damage +10% (vs. Fire)|BS2: MP & Atk. +15%|BS3: 30+ Combo: P-Mem' Attack +10% (P-Leader);Sword Lv5|Skill Damage Lv2|Combo Time Lv2|Combo Damage Lv2;
25021;Leafa;[Passionate Strumming];5;Sword;Earth;13141;243;3727;2400;2980;SS1: Vorpal Strike|SS2: Sharp Nail|SS3: Heartbeat of the Earth;BS1: Damage Up (vs. Water)|BS2: MP & Atk. +15%|BS3: P-Members' (Earth-elem.) Atk+10% (P-Leader);Sword Lv5|Skill Damage Lv2|Combo Time Lv2|Combo Damage Lv2;
25022;Leafa;[Swifty Slash];5;Sword;Wind;12307;252;3665;2425;3011;SS1: Vorpal Strike|SS2: Sharp Nail|SS3: Flash Slash;BS1: Crit. Damage +10% (vs. Earth)|BS2: MP & Atk. +15%|BS3: 30+ Combo: P-Mem' Attack +10% (P-Leader);Sword Lv5|Combo Time Lv2|Combo Damage Lv2|Atk Speed Up Lv1;
25023;Yuuki;[Feels Like a Big Sis];5;Sword;Wind;13204;247;3731;2322;2762;SS1: Vorpal Strike|SS2: Sharp Nail|SS3: Iris Garden;BS1: Crit. Damage +10% (vs. Earth)|BS2: MP & Atk. +15%|BS3: P-Members' (Wind-elem.) Atk+10% (P-Leader);Sword Lv5|Enhance Ss 3 1 Lv1|Combo Time Lv2|Combo Damage Lv2|Atk Speed Up Lv1|Sls Enhance Lv4;hp: 13573|mp: 247|atk: 3903|def: 2386|crit: 2840
25025;Asuna;[Flash With Wind];5;Sword;Wind;12952;245;3694;2268;2668;SS1: Vorpal Strike|SS2: Vertical Arc|SS3: Sylphide Tornado;BS1: Damage Up (vs. Earth)|BS2: MP & Atk. +15%|BS3: P-Members' (Wind-elem.) Atk+10% (P-Leader);Sword Lv5|Skill Damage Lv2|Combo Time Lv3|Combo Damage Lv2|Atk Speed Up Lv1;
25026;Sinon;[Illusion Killer];5;Sword;Dark;12446;247;3541;2586;2835;SS1: Vorpal Strike|SS2: Sharp Nail|SS3: Terminal Eleven;BS1: Damage Up (vs. Holy)|BS2: MP & Atk. +15%|BS3: P-Members' (Dark-elem.) Atk+10% (P-Leader);Sword Lv5|Skill Damage Lv2|Combo Time Lv3|Combo Damage Lv2|Atk Speed Up Lv1;
25028;Strea;[Ingenuous Blessing];5;Sword;Dark;12131;237;3834;2499;2736;SS1: Vorpal Strike|SS2: Sharp Nail|SS3: Cardinal Scale;BS1: Crit. Damage +10% (vs. Non-elem.)|BS2: MP & Atk. +15%|BS3: P-Members' Attack +6% (P-Leader);Sword Lv5|Combo Time Lv2|Combo Damage Lv2|Emergency Hp Mp Lv2|Leader Skill Lv1;
25029;Alice;[Proud Sword];5;Sword;Earth;13394;242;3775;2253;2810;SS1: Vorpal Strike|SS2: Storm Slash|SS3: Fragrant Olive Sword Dance;BS1: Crit. Damage +10% (vs. Water)|BS2: MP & Atk. +15%|BS3: 30+ Combo: P-Mem' Attack +10% (P-Leader);Sword Lv5|Skill Damage Lv2|Combo Time Lv3|Combo Damage Lv2|Atk Speed Up Lv1;
25031;Leafa;[The Spirit];5;Sword;Wind;13040;242;3972;2388;2804;SS1: Vorpal Strike|SS2: Vertical Square|SS3: Supreme Elements;BS1: Crit. Damage +10% (vs. Earth)|BS2: MP & Atk. +15%|BS3: 30+ Combo: P-Mem' Attack +10% (P-Leader);Sword Lv5|Skill Damage Lv2|Enhance Ss 3 1 Lv1|Combo Time Lv3|Combo Damage Lv2|Sls Enhance Lv4;hp: 13404|mp: 242|atk: 4155|def: 2453|crit: 2885
25032;Milla;[Great Spirit];5;Sword;Holy;12345;224;3402;2503;2617;SS1: Vorpal Strike|SS2: Lightning|SS3: Supreme Elements;BS1: Crit. Damage +10% (vs. Dark)|BS2: MP & Atk. +15%|BS3: P-Members' Attack +6% (P-Leader);Sword Lv5|Skill Damage Lv1|Combo Time Lv2|Combo Damage Lv1;
25033;Alice;[Valkyrie];5;Sword;Holy;12989;247;3694;2371;2730;SS1: Vorpal Strike|SS2: Storm Slash|SS3: Swan Flash;BS1: Crit. Damage +10% (vs. Dark)|BS2: MP & Atk. +15%|BS3: 30+ Combo: P-Mem' Attack +10% (P-Leader);Sword Lv5|Skill Damage Lv2|Combo Time Lv3|Combo Damage Lv2;
25034;Yuuki;[Deceiver of the Gods];5;Sword;Fire;13394;244;3767;2327;2690;SS1: Vorpal Strike|SS2: Sharp Nail|SS3: Phantom Shadow;;;
25035;Yuuki;[Zekken In the Wilderness];5;Sword;Void;12623;249;3760;2437;3093;SS1: Vorpal Strike|SS2: Sharp Nail|SS3: Archangel;BS1: Damage Up (vs. Non-elem.)|BS2: MP & Atk. +15%|BS3: P-Members' (Non-elem.) Atk+10% (P-Leader);Sword Lv5|Skill Damage Lv2|Combo Time Lv3|Combo Damage Lv2|Atk Speed Up Lv1;
25038;Makoto;[Another Justice];5;Sword;Dark;11819;214;3136;2240;2632;SS1: Vorpal Strike|SS2: Sharp Nail|SS3: The Rebellion;BS1: Crit. Damage +10% (vs. Holy)|BS2: MP & Atk. +15%|BS3: P-Members' Attack +6% (P-Leader);Sword Lv5|Skill Damage Lv2|Combo Time Lv3|Combo Damage Lv2|Sls Enhance Lv4;hp: 12295|mp: 240|atk: 3225|def: 2383|crit: 2762
25045;Sortiliena;[Walking Tactics Manual];5;Sword;Wind;11448;218;3107;2233;2706;SS1: Vorpal Strike|SS2: Sharp Nail|SS3: Rinka and Whip Slash;BS1: Crit. Damage +10% (vs. Earth)|BS2: MP & Atk. +15%|BS3: P-Members' Attack +6% (P-Leader);Sword Lv5|Skill Damage Lv2|Enhance Ss 3 1 Lv1|Combo Time Lv3|Combo Damage Lv2|Sls Enhance Lv4;hp: 12484|mp: 245|atk: 3667|def: 2434|crit: 2946
25055;Makoto;[Time Traveler];5;Sword;Fire;11424;232;2876;2441;2567;SS1: Vorpal Strike|SS2: Sharp Nail|SS3: Mixture Blade;BS1: Crit. Damage +10% (vs. Wind)|BS2: MP & Atk. +15%|BS3: P-Members' Attack +6% (P-Leader);Sword Lv5|Combo Time Lv3|Combo Damage Lv2|Skill Damage Lv2|Sls Enhance Lv4|Enhance Ss 3 1 Lv1|Assist Effect Lv5;hp: 12807|mp: 262|atk: 3918|def: 2733|crit: 2875
25056;Sortiliena;[New Year's Dance];5;Sword;Water;11366;232;2849;2325;2586;SS1: Vorpal Strike|SS2: Storm Slash|SS3: Mai Hime;BS1: Crit. Damage +10% (vs. Fire)|BS2: MP & Atk. +15%|BS3: 30+ Combo: P-Mem' Attack +10% (P-Leader);;hp: 12742|mp: 262|atk: 3880|def: 2605|crit: 2895
